0,1,2,3,4,5,6,7
125.03,125.16,125.1,125.17,125.25,124.96,124.86,124.91
125.16,125.1,125.17,125.25,124.96,124.86,124.91,124.9
125.1,125.17,125.25,124.96,124.86,124.91,124.9,126.4
125.17,125.25,124.96,124.86,124.91,124.9,126.4,125.8
125.25,124.96,124.86,124.91,124.9,126.4,125.8,127.41
124.96,124.86,124.91,124.9,126.4,125.8,127.41,127.885
124.86,124.91,124.9,126.4,125.8,127.41,127.885,127.96
124.91,124.9,126.4,125.8,127.41,127.885,127.96,128.845
124.9,126.4,125.8,127.41,127.885,127.96,128.845,129.84
126.4,125.8,127.41,127.885,127.96,128.845,129.84,129.5
125.8,127.41,127.885,127.96,128.845,129.84,129.5,129.36
127.41,127.885,127.96,128.845,129.84,129.5,129.36,129.32
127.885,127.96,128.845,129.84,129.5,129.36,129.32,129.35
127.96,128.845,129.84,129.5,129.36,129.32,129.35,129.35
128.845,129.84,129.5,129.36,129.32,129.35,129.35,130.29
129.84,129.5,129.36,129.32,129.35,129.35,130.29,130.25
129.5,129.36,129.32,129.35,129.35,130.29,130.25,130.22
129.36,129.32,129.35,129.35,130.29,130.25,130.22,130.25
129.32,129.35,129.35,130.29,130.25,130.22,130.25,130.2
129.35,129.35,130.29,130.25,130.22,130.25,130.2,132.01
129.35,130.29,130.25,130.22,130.25,130.2,132.01,132.74
130.29,130.25,130.22,130.25,130.2,132.01,132.74,132.95
130.25,130.22,130.25,130.2,132.01,132.74,132.95,132.45
130.22,130.25,130.2,132.01,132.74,132.95,132.45,131.395
130.25,130.2,132.01,132.74,132.95,132.45,131.395,130.67
130.2,132.01,132.74,132.95,132.45,131.395,130.67,130.19
132.01,132.74,132.95,132.45,131.395,130.67,130.19,130.13
132.74,132.95,132.45,131.395,130.67,130.19,130.13,130.04
132.95,132.45,131.395,130.67,130.19,130.13,130.04,130.01
132.45,131.395,130.67,130.19,130.13,130.04,130.01,129.8
131.395,130.67,130.19,130.13,130.04,130.01,129.8,130.13
130.67,130.19,130.13,130.04,130.01,129.8,130.13,130.5
130.19,130.13,130.04,130.01,129.8,130.13,130.5,130.12
130.13,130.04,130.01,129.8,130.13,130.5,130.12,129.75
130.04,130.01,129.8,130.13,130.5,130.12,129.75,129.85
130.01,129.8,130.13,130.5,130.12,129.75,129.85,129.99
129.8,130.13,130.5,130.12,129.75,129.85,129.99,129.095
130.13,130.5,130.12,129.75,129.85,129.99,129.095,128.88
130.5,130.12,129.75,129.85,129.99,129.095,128.88,129.73
130.12,129.75,129.85,129.99,129.095,128.88,129.73,130.22
129.75,129.85,129.99,129.095,128.88,129.73,130.22,130.11
129.85,129.99,129.095,128.88,129.73,130.22,130.11,130.75
129.99,129.095,128.88,129.73,130.22,130.11,130.75,130.7
129.095,128.88,129.73,130.22,130.11,130.75,130.7,130.72
128.88,129.73,130.22,130.11,130.75,130.7,130.72,130.75
129.73,130.22,130.11,130.75,130.7,130.72,130.75,130.85
130.22,130.11,130.75,130.7,130.72,130.75,130.85,131.05
130.11,130.75,130.7,130.72,130.75,130.85,131.05,130.96
130.75,130.7,130.72,130.75,130.85,131.05,130.96,130.8
130.7,130.72,130.75,130.85,131.05,130.96,130.8,130.7
130.72,130.75,130.85,131.05,130.96,130.8,130.7,131.5
130.75,130.85,131.05,130.96,130.8,130.7,131.5,130.885
130.85,131.05,130.96,130.8,130.7,131.5,130.885,131.47
131.05,130.96,130.8,130.7,131.5,130.885,131.47,132.29
130.96,130.8,130.7,131.5,130.885,131.47,132.29,132.75
130.8,130.7,131.5,130.885,131.47,132.29,132.75,132.4
130.7,131.5,130.885,131.47,132.29,132.75,132.4,132.53
131.5,130.885,131.47,132.29,132.75,132.4,132.53,133.48
130.885,131.47,132.29,132.75,132.4,132.53,133.48,133.43
131.47,132.29,132.75,132.4,132.53,133.48,133.43,133.44
132.29,132.75,132.4,132.53,133.48,133.43,133.44,133.44
132.75,132.4,132.53,133.48,133.43,133.44,133.44,133.4
132.4,132.53,133.48,133.43,133.44,133.44,133.4,133.8
132.53,133.48,133.43,133.44,133.44,133.4,133.8,133.64
133.48,133.43,133.44,133.44,133.4,133.8,133.64,133.64
133.43,133.44,133.44,133.4,133.8,133.64,133.64,134.16
133.44,133.44,133.4,133.8,133.64,133.64,134.16,134.33
133.44,133.4,133.8,133.64,133.64,134.16,134.33,132.3
133.4,133.8,133.64,133.64,134.16,134.33,132.3,132.44
133.8,133.64,133.64,134.16,134.33,132.3,132.44,133.08
133.64,133.64,134.16,134.33,132.3,132.44,133.08,133.72
133.64,134.16,134.33,132.3,132.44,133.08,133.72,134.025
134.16,134.33,132.3,132.44,133.08,133.72,134.025,133.355
134.33,132.3,132.44,133.08,133.72,134.025,133.355,133.39
132.3,132.44,133.08,133.72,134.025,133.355,133.39,133.21
132.44,133.08,133.72,134.025,133.355,133.39,133.21,133.2
133.08,133.72,134.025,133.355,133.39,133.21,133.2,133.2
133.72,134.025,133.355,133.39,133.21,133.2,133.2,133.12
134.025,133.355,133.39,133.21,133.2,133.2,133.12,133.37
133.355,133.39,133.21,133.2,133.2,133.12,133.37,133.16
133.39,133.21,133.2,133.2,133.12,133.37,133.16,132.78
133.21,133.2,133.2,133.12,133.37,133.16,132.78,132.15
133.2,133.2,133.12,133.37,133.16,132.78,132.15,131.99
133.2,133.12,133.37,133.16,132.78,132.15,131.99,132.58
133.12,133.37,133.16,132.78,132.15,131.99,132.58,133.75
133.37,133.16,132.78,132.15,131.99,132.58,133.75,133.22
133.16,132.78,132.15,131.99,132.58,133.75,133.22,133.53
132.78,132.15,131.99,132.58,133.75,133.22,133.53,134.14
132.15,131.99,132.58,133.75,133.22,133.53,134.14,134.14
131.99,132.58,133.75,133.22,133.53,134.14,134.14,134.7
132.58,133.75,133.22,133.53,134.14,134.14,134.7,134.52
133.75,133.22,133.53,134.14,134.14,134.7,134.52,134.57
133.22,133.53,134.14,134.14,134.7,134.52,134.57,134.56
133.53,134.14,134.14,134.7,134.52,134.57,134.56,134.57
134.14,134.14,134.7,134.52,134.57,134.56,134.57,134.2
134.14,134.7,134.52,134.57,134.56,134.57,134.2,134.55
134.7,134.52,134.57,134.56,134.57,134.2,134.55,134.46
134.52,134.57,134.56,134.57,134.2,134.55,134.46,134.67
134.57,134.56,134.57,134.2,134.55,134.46,134.67,135.22
134.56,134.57,134.2,134.55,134.46,134.67,135.22,135.19
134.57,134.2,134.55,134.46,134.67,135.22,135.19,135.57
134.2,134.55,134.46,134.67,135.22,135.19,135.57,135.86
134.55,134.46,134.67,135.22,135.19,135.57,135.86,136.24
134.46,134.67,135.22,135.19,135.57,135.86,136.24,136.06
134.67,135.22,135.19,135.57,135.86,136.24,136.06,135.9
135.22,135.19,135.57,135.86,136.24,136.06,135.9,135.93
135.19,135.57,135.86,136.24,136.06,135.9,135.93,136.0
135.57,135.86,136.24,136.06,135.9,135.93,136.0,135.92
135.86,136.24,136.06,135.9,135.93,136.0,135.92,135.6
136.24,136.06,135.9,135.93,136.0,135.92,135.6,135.52
136.06,135.9,135.93,136.0,135.92,135.6,135.52,136.17
135.9,135.93,136.0,135.92,135.6,135.52,136.17,136.41
135.93,136.0,135.92,135.6,135.52,136.17,136.41,136.57
136.0,135.92,135.6,135.52,136.17,136.41,136.57,136.88
135.92,135.6,135.52,136.17,136.41,136.57,136.88,136.96
135.6,135.52,136.17,136.41,136.57,136.88,136.96,137.99
135.52,136.17,136.41,136.57,136.88,136.96,137.99,137.055
136.17,136.41,136.57,136.88,136.96,137.99,137.055,136.14
136.41,136.57,136.88,136.96,137.99,137.055,136.14,135.7
136.57,136.88,136.96,137.99,137.055,136.14,135.7,136.06
136.88,136.96,137.99,137.055,136.14,135.7,136.06,135.81
136.96,137.99,137.055,136.14,135.7,136.06,135.81,135.2
137.99,137.055,136.14,135.7,136.06,135.81,135.2,135.05
137.055,136.14,135.7,136.06,135.81,135.2,135.05,134.86
136.14,135.7,136.06,135.81,135.2,135.05,134.86,134.79
135.7,136.06,135.81,135.2,135.05,134.86,134.79,134.4
136.06,135.81,135.2,135.05,134.86,134.79,134.4,134.4
135.81,135.2,135.05,134.86,134.79,134.4,134.4,134.31
135.2,135.05,134.86,134.79,134.4,134.4,134.31,133.79
135.05,134.86,134.79,134.4,134.4,134.31,133.79,133.52
134.86,134.79,134.4,134.4,134.31,133.79,133.52,133.82
134.79,134.4,134.4,134.31,133.79,133.52,133.82,135.06
134.4,134.4,134.31,133.79,133.52,133.82,135.06,134.1
134.4,134.31,133.79,133.52,133.82,135.06,134.1,134.37
134.31,133.79,133.52,133.82,135.06,134.1,134.37,134.6
133.79,133.52,133.82,135.06,134.1,134.37,134.6,135.28
133.52,133.82,135.06,134.1,134.37,134.6,135.28,135.915
133.82,135.06,134.1,134.37,134.6,135.28,135.915,135.29
135.06,134.1,134.37,134.6,135.28,135.915,135.29,135.72
134.1,134.37,134.6,135.28,135.915,135.29,135.72,135.72
134.37,134.6,135.28,135.915,135.29,135.72,135.72,135.54
134.6,135.28,135.915,135.29,135.72,135.72,135.54,135.55
135.28,135.915,135.29,135.72,135.72,135.54,135.55,135.24
135.915,135.29,135.72,135.72,135.54,135.55,135.24,135.4
135.29,135.72,135.72,135.54,135.55,135.24,135.4,135.27
135.72,135.72,135.54,135.55,135.24,135.4,135.27,136.17
135.72,135.54,135.55,135.24,135.4,135.27,136.17,135.46
135.54,135.55,135.24,135.4,135.27,136.17,135.46,134.61
135.55,135.24,135.4,135.27,136.17,135.46,134.61,135.01
135.24,135.4,135.27,136.17,135.46,134.61,135.01,135.31
135.4,135.27,136.17,135.46,134.61,135.01,135.31,135.77
135.27,136.17,135.46,134.61,135.01,135.31,135.77,136.835
136.17,135.46,134.61,135.01,135.31,135.77,136.835,137.17
135.46,134.61,135.01,135.31,135.77,136.835,137.17,137.84
134.61,135.01,135.31,135.77,136.835,137.17,137.84,137.9
135.01,135.31,135.77,136.835,137.17,137.84,137.9,137.88
135.31,135.77,136.835,137.17,137.84,137.9,137.88,137.91
135.77,136.835,137.17,137.84,137.9,137.88,137.91,138.1
136.835,137.17,137.84,137.9,137.88,137.91,138.1,137.73
137.17,137.84,137.9,137.88,137.91,138.1,137.73,137.41
137.84,137.9,137.88,137.91,138.1,137.73,137.41,137.42
137.9,137.88,137.91,138.1,137.73,137.41,137.42,137.87
137.88,137.91,138.1,137.73,137.41,137.42,137.87,138.03
137.91,138.1,137.73,137.41,137.42,137.87,138.03,139.87
138.1,137.73,137.41,137.42,137.87,138.03,139.87,141.21
137.73,137.41,137.42,137.87,138.03,139.87,141.21,142.9
137.41,137.42,137.87,138.03,139.87,141.21,142.9,142.16
137.42,137.87,138.03,139.87,141.21,142.9,142.16,141.955
137.87,138.03,139.87,141.21,142.9,142.16,141.955,140.98
138.03,139.87,141.21,142.9,142.16,141.955,140.98,141.1
139.87,141.21,142.9,142.16,141.955,140.98,141.1,141.13
141.21,142.9,142.16,141.955,140.98,141.1,141.13,141.11
142.9,142.16,141.955,140.98,141.1,141.13,141.11,141.05
142.16,141.955,140.98,141.1,141.13,141.11,141.05,141.11
141.955,140.98,141.1,141.13,141.11,141.05,141.11,141.11
140.98,141.1,141.13,141.11,141.05,141.11,141.11,141.0
141.1,141.13,141.11,141.05,141.11,141.11,141.0,140.5
141.13,141.11,141.05,141.11,141.11,141.0,140.5,140.44
141.11,141.05,141.11,141.11,141.0,140.5,140.44,139.85
141.05,141.11,141.11,141.0,140.5,140.44,139.85,141.45
141.11,141.11,141.0,140.5,140.44,139.85,141.45,142.26
141.11,141.0,140.5,140.44,139.85,141.45,142.26,142.1
141.0,140.5,140.44,139.85,141.45,142.26,142.1,142.46
140.5,140.44,139.85,141.45,142.26,142.1,142.46,142.66
140.44,139.85,141.45,142.26,142.1,142.46,142.66,142.43
139.85,141.45,142.26,142.1,142.46,142.66,142.43,142.5
141.45,142.26,142.1,142.46,142.66,142.43,142.5,142.84
142.26,142.1,142.46,142.66,142.43,142.5,142.84,142.73
142.1,142.46,142.66,142.43,142.5,142.84,142.73,142.0
142.46,142.66,142.43,142.5,142.84,142.73,142.0,141.82
142.66,142.43,142.5,142.84,142.73,142.0,141.82,141.55
142.43,142.5,142.84,142.73,142.0,141.82,141.55,141.3
142.5,142.84,142.73,142.0,141.82,141.55,141.3,141.04
142.84,142.73,142.0,141.82,141.55,141.3,141.04,141.33
142.73,142.0,141.82,141.55,141.3,141.04,141.33,140.86
142.0,141.82,141.55,141.3,141.04,141.33,140.86,139.7
141.82,141.55,141.3,141.04,141.33,140.86,139.7,139.31
141.55,141.3,141.04,141.33,140.86,139.7,139.31,140.48
141.3,141.04,141.33,140.86,139.7,139.31,140.48,140.44
141.04,141.33,140.86,139.7,139.31,140.48,140.44,141.08
141.33,140.86,139.7,139.31,140.48,140.44,141.08,141.8
140.86,139.7,139.31,140.48,140.44,141.08,141.8,141.85
139.7,139.31,140.48,140.44,141.08,141.8,141.85,141.61
139.31,140.48,140.44,141.08,141.8,141.85,141.61,141.47
140.48,140.44,141.08,141.8,141.85,141.61,141.47,142.0
140.44,141.08,141.8,141.85,141.61,141.47,142.0,142.1
141.08,141.8,141.85,141.61,141.47,142.0,142.1,142.32
141.8,141.85,141.61,141.47,142.0,142.1,142.32,142.61
141.85,141.61,141.47,142.0,142.1,142.32,142.61,142.55
141.61,141.47,142.0,142.1,142.32,142.61,142.55,143.31
141.47,142.0,142.1,142.32,142.61,142.55,143.31,143.07
142.0,142.1,142.32,142.61,142.55,143.31,143.07,143.25
142.1,142.32,142.61,142.55,143.31,143.07,143.25,142.4
142.32,142.61,142.55,143.31,143.07,143.25,142.4,142.69
142.61,142.55,143.31,143.07,143.25,142.4,142.69,142.82
142.55,143.31,143.07,143.25,142.4,142.69,142.82,143.15
143.31,143.07,143.25,142.4,142.69,142.82,143.15,143.525
143.07,143.25,142.4,142.69,142.82,143.15,143.525,143.92
143.25,142.4,142.69,142.82,143.15,143.525,143.92,143.66
142.4,142.69,142.82,143.15,143.525,143.92,143.66,143.5
142.69,142.82,143.15,143.525,143.92,143.66,143.5,143.48
142.82,143.15,143.525,143.92,143.66,143.5,143.48,143.69
143.15,143.525,143.92,143.66,143.5,143.48,143.69,143.4
143.525,143.92,143.66,143.5,143.48,143.69,143.4,143.39
143.92,143.66,143.5,143.48,143.69,143.4,143.39,143.45
143.66,143.5,143.48,143.69,143.4,143.39,143.45,143.57
143.5,143.48,143.69,143.4,143.39,143.45,143.57,143.64
143.48,143.69,143.4,143.39,143.45,143.57,143.64,144.71
143.69,143.4,143.39,143.45,143.57,143.64,144.71,144.68
143.4,143.39,143.45,143.57,143.64,144.71,144.68,146.06
143.39,143.45,143.57,143.64,144.71,144.68,146.06,146.37
143.45,143.57,143.64,144.71,144.68,146.06,146.37,146.35
143.57,143.64,144.71,144.68,146.06,146.37,146.35,146.89
143.64,144.71,144.68,146.06,146.37,146.35,146.89,145.97
144.71,144.68,146.06,146.37,146.35,146.89,145.97,145.98
144.68,146.06,146.37,146.35,146.89,145.97,145.98,145.83
146.06,146.37,146.35,146.89,145.97,145.98,145.83,145.89
146.37,146.35,146.89,145.97,145.98,145.83,145.89,145.9
146.35,146.89,145.97,145.98,145.83,145.89,145.9,144.13
146.89,145.97,145.98,145.83,145.89,145.9,144.13,144.0
145.97,145.98,145.83,145.89,145.9,144.13,144.0,143.93
145.98,145.83,145.89,145.9,144.13,144.0,143.93,144.8
145.83,145.89,145.9,144.13,144.0,143.93,144.8,144.85
145.89,145.9,144.13,144.0,143.93,144.8,144.85,145.16
145.9,144.13,144.0,143.93,144.8,144.85,145.16,143.99
144.13,144.0,143.93,144.8,144.85,145.16,143.99,144.18
144.0,143.93,144.8,144.85,145.16,143.99,144.18,143.42
143.93,144.8,144.85,145.16,143.99,144.18,143.42,143.37
144.8,144.85,145.16,143.99,144.18,143.42,143.37,143.19
144.85,145.16,143.99,144.18,143.42,143.37,143.19,143.03
145.16,143.99,144.18,143.42,143.37,143.19,143.03,143.11
143.99,144.18,143.42,143.37,143.19,143.03,143.11,142.95
144.18,143.42,143.37,143.19,143.03,143.11,142.95,143.2
143.42,143.37,143.19,143.03,143.11,142.95,143.2,143.0
143.37,143.19,143.03,143.11,142.95,143.2,143.0,142.2
143.19,143.03,143.11,142.95,143.2,143.0,142.2,141.61
143.03,143.11,142.95,143.2,143.0,142.2,141.61,141.93
143.11,142.95,143.2,143.0,142.2,141.61,141.93,142.48
142.95,143.2,143.0,142.2,141.61,141.93,142.48,143.26
143.2,143.0,142.2,141.61,141.93,142.48,143.26,142.66
143.0,142.2,141.61,141.93,142.48,143.26,142.66,143.16
142.2,141.61,141.93,142.48,143.26,142.66,143.16,143.26
141.61,141.93,142.48,143.26,142.66,143.16,143.26,143.54
141.93,142.48,143.26,142.66,143.16,143.26,143.54,143.63
142.48,143.26,142.66,143.16,143.26,143.54,143.63,143.86
143.26,142.66,143.16,143.26,143.54,143.63,143.86,144.3
142.66,143.16,143.26,143.54,143.63,143.86,144.3,143.73
143.16,143.26,143.54,143.63,143.86,144.3,143.73,143.73
143.26,143.54,143.63,143.86,144.3,143.73,143.73,143.87
143.54,143.63,143.86,144.3,143.73,143.73,143.87,143.81
143.63,143.86,144.3,143.73,143.73,143.87,143.81,143.8
143.86,144.3,143.73,143.73,143.87,143.81,143.8,144.08
144.3,143.73,143.73,143.87,143.81,143.8,144.08,143.93
143.73,143.73,143.87,143.81,143.8,144.08,143.93,144.1
143.73,143.87,143.81,143.8,144.08,143.93,144.1,144.34
143.87,143.81,143.8,144.08,143.93,144.1,144.34,144.18
143.81,143.8,144.08,143.93,144.1,144.34,144.18,143.19
143.8,144.08,143.93,144.1,144.34,144.18,143.19,142.59
144.08,143.93,144.1,144.34,144.18,143.19,142.59,142.34
143.93,144.1,144.34,144.18,143.19,142.59,142.34,142.19
144.1,144.34,144.18,143.19,142.59,142.34,142.19,142.49
144.34,144.18,143.19,142.59,142.34,142.19,142.49,144.36
144.18,143.19,142.59,142.34,142.19,142.49,144.36,145.46
143.19,142.59,142.34,142.19,142.49,144.36,145.46,145.69
142.59,142.34,142.19,142.49,144.36,145.46,145.69,145.96
142.34,142.19,142.49,144.36,145.46,145.69,145.96,146.0
142.19,142.49,144.36,145.46,145.69,145.96,146.0,145.99
142.49,144.36,145.46,145.69,145.96,146.0,145.99,146.98
144.36,145.46,145.69,145.96,146.0,145.99,146.98,146.96
145.46,145.69,145.96,146.0,145.99,146.98,146.96,146.94
145.69,145.96,146.0,145.99,146.98,146.96,146.94,147.69
145.96,146.0,145.99,146.98,146.96,146.94,147.69,148.32
146.0,145.99,146.98,146.96,146.94,147.69,148.32,148.59
145.99,146.98,146.96,146.94,147.69,148.32,148.59,150.14
146.98,146.96,146.94,147.69,148.32,148.59,150.14,149.76
146.96,146.94,147.69,148.32,148.59,150.14,149.76,149.93
146.94,147.69,148.32,148.59,150.14,149.76,149.93,150.95
147.69,148.32,148.59,150.14,149.76,149.93,150.95,149.04
148.32,148.59,150.14,149.76,149.93,150.95,149.04,150.92
148.59,150.14,149.76,149.93,150.95,149.04,150.92,144.97
150.14,149.76,149.93,150.95,149.04,150.92,144.97,149.86
149.76,149.93,150.95,149.04,150.92,144.97,149.86,145.9
149.93,150.95,149.04,150.92,144.97,149.86,145.9,145.72
150.95,149.04,150.92,144.97,149.86,145.9,145.72,146.05
149.04,150.92,144.97,149.86,145.9,145.72,146.05,145.78
150.92,144.97,149.86,145.9,145.72,146.05,145.78,146.71
144.97,149.86,145.9,145.72,146.05,145.78,146.71,148.4
149.86,145.9,145.72,146.05,145.78,146.71,148.4,147.74
145.9,145.72,146.05,145.78,146.71,148.4,147.74,153.25
145.72,146.05,145.78,146.71,148.4,147.74,153.25,155.77
146.05,145.78,146.71,148.4,147.74,153.25,155.77,155.72
145.78,146.71,148.4,147.74,153.25,155.77,155.72,154.58
146.71,148.4,147.74,153.25,155.77,155.72,154.58,155.35
148.4,147.74,153.25,155.77,155.72,154.58,155.35,154.68
147.74,153.25,155.77,155.72,154.58,155.35,154.68,154.5
153.25,155.77,155.72,154.58,155.35,154.68,154.5,154.435
155.77,155.72,154.58,155.35,154.68,154.5,154.435,154.2
155.72,154.58,155.35,154.68,154.5,154.435,154.2,154.28
154.58,155.35,154.68,154.5,154.435,154.2,154.28,154.36
155.35,154.68,154.5,154.435,154.2,154.28,154.36,152.96
154.68,154.5,154.435,154.2,154.28,154.36,152.96,152.93
154.5,154.435,154.2,154.28,154.36,152.96,152.93,152.7
154.435,154.2,154.28,154.36,152.96,152.93,152.7,152.97
154.2,154.28,154.36,152.96,152.93,152.7,152.97,152.87
154.28,154.36,152.96,152.93,152.7,152.97,152.87,152.48
154.36,152.96,152.93,152.7,152.97,152.87,152.48,152.27
152.96,152.93,152.7,152.97,152.87,152.48,152.27,152.04
152.93,152.7,152.97,152.87,152.48,152.27,152.04,152.43
152.7,152.97,152.87,152.48,152.27,152.04,152.43,152.155
152.97,152.87,152.48,152.27,152.04,152.43,152.155,151.645
152.87,152.48,152.27,152.04,152.43,152.155,151.645,151.68
152.48,152.27,152.04,152.43,152.155,151.645,151.68,151.65
152.27,152.04,152.43,152.155,151.645,151.68,151.65,151.7
152.04,152.43,152.155,151.645,151.68,151.65,151.7,151.74
152.43,152.155,151.645,151.68,151.65,151.7,151.74,151.86
152.155,151.645,151.68,151.65,151.7,151.74,151.86,151.96
151.645,151.68,151.65,151.7,151.74,151.86,151.96,151.7
151.68,151.65,151.7,151.74,151.86,151.96,151.7,151.64
151.65,151.7,151.74,151.86,151.96,151.7,151.64,151.95
151.7,151.74,151.86,151.96,151.7,151.64,151.95,151.37
151.74,151.86,151.96,151.7,151.64,151.95,151.37,152.32
151.86,151.96,151.7,151.64,151.95,151.37,152.32,152.6
151.96,151.7,151.64,151.95,151.37,152.32,152.6,153.01
151.7,151.64,151.95,151.37,152.32,152.6,153.01,154.79
151.64,151.95,151.37,152.32,152.6,153.01,154.79,152.12
151.95,151.37,152.32,152.6,153.01,154.79,152.12,154.22
151.37,152.32,152.6,153.01,154.79,152.12,154.22,154.64
152.32,152.6,153.01,154.79,152.12,154.22,154.64,153.99
152.6,153.01,154.79,152.12,154.22,154.64,153.99,154.19
153.01,154.79,152.12,154.22,154.64,153.99,154.19,154.15
154.79,152.12,154.22,154.64,153.99,154.19,154.15,154.15
152.12,154.22,154.64,153.99,154.19,154.15,154.15,153.68
154.22,154.64,153.99,154.19,154.15,154.15,153.68,153.76
154.64,153.99,154.19,154.15,154.15,153.68,153.76,153.76
153.99,154.19,154.15,154.15,153.68,153.76,153.76,153.83
154.19,154.15,154.15,153.68,153.76,153.76,153.83,153.92
154.15,154.15,153.68,153.76,153.76,153.83,153.92,153.45
154.15,153.68,153.76,153.76,153.83,153.92,153.45,153.18
153.68,153.76,153.76,153.83,153.92,153.45,153.18,152.23
153.76,153.76,153.83,153.92,153.45,153.18,152.23,151.77
153.76,153.83,153.92,153.45,153.18,152.23,151.77,151.96
153.83,153.92,153.45,153.18,152.23,151.77,151.96,152.19
153.92,153.45,153.18,152.23,151.77,151.96,152.19,151.945
153.45,153.18,152.23,151.77,151.96,152.19,151.945,152.43
153.18,152.23,151.77,151.96,152.19,151.945,152.43,152.14
152.23,151.77,151.96,152.19,151.945,152.43,152.14,152.31
151.77,151.96,152.19,151.945,152.43,152.14,152.31,152.45
151.96,152.19,151.945,152.43,152.14,152.31,152.45,153.69
152.19,151.945,152.43,152.14,152.31,152.45,153.69,153.76
151.945,152.43,152.14,152.31,152.45,153.69,153.76,153.6
152.43,152.14,152.31,152.45,153.69,153.76,153.6,153.37
152.14,152.31,152.45,153.69,153.76,153.6,153.37,153.87
152.31,152.45,153.69,153.76,153.6,153.37,153.87,153.27
152.45,153.69,153.76,153.6,153.37,153.87,153.27,153.315
153.69,153.76,153.6,153.37,153.87,153.27,153.315,153.25
153.76,153.6,153.37,153.87,153.27,153.315,153.25,152.74
153.6,153.37,153.87,153.27,153.315,153.25,152.74,152.1
153.37,153.87,153.27,153.315,153.25,152.74,152.1,151.78
153.87,153.27,153.315,153.25,152.74,152.1,151.78,150.88
153.27,153.315,153.25,152.74,152.1,151.78,150.88,151.29
153.315,153.25,152.74,152.1,151.78,150.88,151.29,151.03
153.25,152.74,152.1,151.78,150.88,151.29,151.03,151.01
152.74,152.1,151.78,150.88,151.29,151.03,151.01,150.73
152.1,151.78,150.88,151.29,151.03,151.01,150.73,149.34
151.78,150.88,151.29,151.03,151.01,150.73,149.34,149.37
150.88,151.29,151.03,151.01,150.73,149.34,149.37,148.73
151.29,151.03,151.01,150.73,149.34,149.37,148.73,148.93
151.03,151.01,150.73,149.34,149.37,148.73,148.93,149.46
151.01,150.73,149.34,149.37,148.73,148.93,149.46,149.93
150.73,149.34,149.37,148.73,148.93,149.46,149.93,150.37
149.34,149.37,148.73,148.93,149.46,149.93,150.37,149.82
149.37,148.73,148.93,149.46,149.93,150.37,149.82,150.155
148.73,148.93,149.46,149.93,150.37,149.82,150.155,150.46
148.93,149.46,149.93,150.37,149.82,150.155,150.46,150.65
149.46,149.93,150.37,149.82,150.155,150.46,150.65,151.02
149.93,150.37,149.82,150.155,150.46,150.65,151.02,150.95
150.37,149.82,150.155,150.46,150.65,151.02,150.95,151.0
149.82,150.155,150.46,150.65,151.02,150.95,151.0,151.02
150.155,150.46,150.65,151.02,150.95,151.0,151.02,151.02
150.46,150.65,151.02,150.95,151.0,151.02,151.02,150.62
150.65,151.02,150.95,151.0,151.02,151.02,150.62,150.82
151.02,150.95,151.0,151.02,151.02,150.62,150.82,150.92
150.95,151.0,151.02,151.02,150.62,150.82,150.92,151.38
151.0,151.02,151.02,150.62,150.82,150.92,151.38,151.05
151.02,151.02,150.62,150.82,150.92,151.38,151.05,152.18
151.02,150.62,150.82,150.92,151.38,151.05,152.18,152.62
150.62,150.82,150.92,151.38,151.05,152.18,152.62,153.44
150.82,150.92,151.38,151.05,152.18,152.62,153.44,153.805
150.92,151.38,151.05,152.18,152.62,153.44,153.805,153.98
151.38,151.05,152.18,152.62,153.44,153.805,153.98,153.07
151.05,152.18,152.62,153.44,153.805,153.98,153.07,153.84
152.18,152.62,153.44,153.805,153.98,153.07,153.84,153.71
152.62,153.44,153.805,153.98,153.07,153.84,153.71,153.85
153.44,153.805,153.98,153.07,153.84,153.71,153.85,153.71
153.805,153.98,153.07,153.84,153.71,153.85,153.71,153.65
153.98,153.07,153.84,153.71,153.85,153.71,153.65,153.72
153.07,153.84,153.71,153.85,153.71,153.65,153.72,154.09
153.84,153.71,153.85,153.71,153.65,153.72,154.09,154.0
153.71,153.85,153.71,153.65,153.72,154.09,154.0,154.04
153.85,153.71,153.65,153.72,154.09,154.0,154.04,153.07
153.71,153.65,153.72,154.09,154.0,154.04,153.07,152.83
153.65,153.72,154.09,154.0,154.04,153.07,152.83,151.87
153.72,154.09,154.0,154.04,153.07,152.83,151.87,151.7
154.09,154.0,154.04,153.07,152.83,151.87,151.7,152.11
154.0,154.04,153.07,152.83,151.87,151.7,152.11,153.04
154.04,153.07,152.83,151.87,151.7,152.11,153.04,153.24
153.07,152.83,151.87,151.7,152.11,153.04,153.24,153.1
152.83,151.87,151.7,152.11,153.04,153.24,153.1,153.1
151.87,151.7,152.11,153.04,153.24,153.1,153.1,153.18
151.7,152.11,153.04,153.24,153.1,153.1,153.18,153.09
152.11,153.04,153.24,153.1,153.1,153.18,153.09,152.84
153.04,153.24,153.1,153.1,153.18,153.09,152.84,152.51
153.24,153.1,153.1,153.18,153.09,152.84,152.51,152.65
153.1,153.1,153.18,153.09,152.84,152.51,152.65,152.72
153.1,153.18,153.09,152.84,152.51,152.65,152.72,152.87
153.18,153.09,152.84,152.51,152.65,152.72,152.87,152.96
153.09,152.84,152.51,152.65,152.72,152.87,152.96,153.565
